英雄名,职业名,职业,生命,攻击,智力,防御,魔防,技巧,生命带小数,攻击带小数,智力带小数,防御带小数,魔防带小数,技巧带小数,铸纹生命,铸纹攻击,铸纹智力,铸纹防御,铸纹魔防,铸纹技巧,铸纹特效,铸纹特效生命,铸纹特效攻击,铸纹特效智力,铸纹特效防御,铸纹特效魔防,铸纹特效技巧,兵修生命,兵修攻击,兵修防御,兵修魔防,心之羁绊4,心之羁绊7,英雄头像,职业图标
亚鲁特缪拉,龙骑统帅,飞兵,4314,588,268,312,348,179,4313.74972,588.402883,267.559981,312.161182,347.563741,179.08575,1000,150,30,90,90,20,天赋施加的效果不可驱散，可累积数量+1。行动结束时，若自身拥有3个及以上[无双]效果，部队恢复20%生命。,0,0,0,0,0,0,0.4,0.4,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/fb/gp45473yqzhxsrounr3318mdy2vi43u.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E9%B2%81%E7%89%B9%E7%BC%AA%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/5/57/dyglb5nlud5vnkanatxz3qgp6on482t.png
亚妮艾丝,圣者,僧侣,3409,307,551,262,395,96,3409.00664,307.49238,551.1312,261.654072,395.22528,95.79583,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.1,0.3,0.2,0.4,部队血量高于80%时，遭受暴击率降低10%。,治疗效果+10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/84/abefbpgpa0wp34hg43t766t8fdh9mmc.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%A6%AE%E8%89%BE%E4%B8%9D.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
亚妮艾丝,导力传人,法师,3694,283,551,273,336,125,3694.10587,282.513465,551.1312,272.877622,335.980224,124.75736,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.1,0.3,0.2,0.4,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/8/84/abefbpgpa0wp34hg43t766t8fdh9mmc.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E5%A6%AE%E8%89%BE%E4%B8%9D.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
亚莎梅尔,女王,法师,3760,262,553,257,388,94,3760.490875,262.3764,552.61173,256.542976,387.8662,94.32007,1000,30,150,90,90,20,智力+5%，[舞伴]通过自身周围2格的地形时，可以获得2格免除移动力降低的机会。,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,遭受范围伤害降低10%。,范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/d2/aw49od7q7uzmxrx8vpy6rzryw8say5l.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%8E%E6%A2%85%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
亚莎梅尔,战颂舞姬,僧侣,3425,262,553,277,365,94,3424.878715,262.3764,552.61173,276.980224,364.62298,94.32007,1000,30,150,90,90,20,智力+5%，[舞伴]通过自身周围2格的地形时，可以获得2格免除移动力降低的机会。,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,受到攻击进入战斗时，遭受魔法伤害降低10%。,本部队有7个以上的强化效果时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/d2/aw49od7q7uzmxrx8vpy6rzryw8say5l.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E8%8E%8E%E6%A2%85%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
亚修拉姆,龙骑统帅,飞兵,4139,601,247,291,331,166,4138.68144,600.532994,246.950821,291.049042,331.432473,166.07675,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.4,0.1,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/a2xakgz752gdkjkobxj3jfkoyklcf9f.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E4%BF%AE%E6%8B%89%E5%A7%86.png,https://patchwiki.biligame.com/images/langrisser/5/57/dyglb5nlud5vnkanatxz3qgp6on482t.png
亚修拉姆,皇家骑士,骑兵,4460,569,247,291,295,126,4460.316,569.364272,246.950821,291.049042,295.195896,126.03064,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.4,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/a2xakgz752gdkjkobxj3jfkoyklcf9f.png/82px-%E5%A4%B4%E5%83%8F_%E4%BA%9A%E4%BF%AE%E6%8B%89%E5%A7%86.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
燕,影,刺客,3891,533,240,250,257,336,3891.03759,533.44456,239.77668,249.909992,256.542976,335.72394,1000,150,30,90,90,20,攻击、技巧+5%，自身拥有[隐匿]效果时使用伤害技能后，该技能冷却时间-3。,0,0.05,0,0,0,0.05,0.1,0.4,0.1,0.4,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/5tqhrzcev4qtj0to6afhvv9hsoawbco.png/82px-%E5%A4%B4%E5%83%8F_%E7%87%95.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
燕,游侠,弓兵,3442,533,240,230,313,261,3442.133875,533.44456,239.77668,230.082483,313.491712,261.17934,1000,150,30,90,90,20,攻击、技巧+5%，自身拥有[隐匿]效果时使用伤害技能后，该技能冷却时间-3。,0,0.05,0,0,0,0.05,0.1,0.4,0.1,0.4,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/5tqhrzcev4qtj0to6afhvv9hsoawbco.png/82px-%E5%A4%B4%E5%83%8F_%E7%87%95.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
伊莉丝,永夜之誓,骑兵,4512,605,278,295,255,135,4512.316,604.898367,278.21508,295.281056,254.912529,134.55488,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.35,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/2j36xgdn3frpqdg3u7lssfn9v6ovqt4.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%89%E4%B8%9D.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
伊莉丝,圣扉之钥,僧侣,4824,574,278,318,275,121,4824.49072,574.170696,278.21508,317.975728,275.195896,120.674,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.35,0.25,0.15,部队血量低于70%时，战斗中遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/2j36xgdn3frpqdg3u7lssfn9v6ovqt4.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%89%E4%B8%9D.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
伊露希亚,皇家卫士,枪兵,5372,448,247,403,212,88,5371.7142,448.481536,246.950821,403.2574,212.447555,88.41703,1000,150,30,90,90,20,[寒冰领域]指挥效果范围+1，与处于“水中”的部队交战时，造成伤害提升20%。,0,0,0,0,0,0,0.4,0.1,0.35,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击时，士兵伤害提升20%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/4a/5r869hy08k89k1w6895ttp8x9dnybf6.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E9%9C%B2%E5%B8%8C%E4%BA%9A.png,https://patchwiki.biligame.com/images/langrisser/2/2a/saybrdjne9pmhsrl3ejfs4qw6xo4dzy.png
伊露希亚,海骑统帅,水兵,4717,504,247,371,267,103,4716.74625,503.731224,246.950821,370.62298,266.846107,102.8105,1000,150,30,90,90,20,[寒冰领域]指挥效果范围+1，与处于“水中”的部队交战时，造成伤害提升20%。,0,0,0,0,0,0,0.4,0.1,0.35,0.15,遭受范围伤害降低10%。,在水中时，物理伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/4a/5r869hy08k89k1w6895ttp8x9dnybf6.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E9%9C%B2%E5%B8%8C%E4%BA%9A.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
伊梅尔达,神使,僧侣,3240,340,474,243,371,81,3240.133875,340.171832,474.481536,243.3066,371.47593,80.89543,1000,30,150,90,90,20,智力+10%，使用[女王鞭挞]后，同时对目标施加[再生]及“免疫固定伤害”，持续2回合。,0,0,0.1,0,0,0,0.35,0.4,0.1,0.1,受到近战攻击时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/3f/k5943nmozb3ayldrpx6rxg6bb7cfprl.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%A2%85%E5%B0%94%E8%BE%BE.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
伊梅尔达,女王,法师,3240,283,503,243,363,81,3240.133875,282.76248,503.220285,243.3066,363.25109,80.89543,1000,30,150,90,90,20,智力+10%，使用[女王鞭挞]后，同时对目标施加[再生]及“免疫固定伤害”，持续2回合。,0,0,0.1,0,0,0,0.35,0.4,0.1,0.1,遭受范围伤害降低10%。,范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/3f/k5943nmozb3ayldrpx6rxg6bb7cfprl.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%A2%85%E5%B0%94%E8%BE%BE.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
伊普西龙,剑斗统帅,步兵,3540,570,244,297,257,171,3539.60968,569.756192,244.28976,297.4384,256.846107,171.48294,1000,150,30,90,90,20,暴击伤害提升10%，[魔剑屏障]因伤害移除时获得：造成伤害提升20%，持续1回合。,0,0,0,0,0,0,0.2,0.3,0.25,0.25,受到远程攻击时，进入战斗后，遭受伤害降低10%。,近战攻击时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/c/ce/jbwr37z34o7fduawh2teve2lh1wzny7.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%99%AE%E8%A5%BF%E9%BE%99.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
伊普西龙,终极素体,魔物,4139,600,244,309,276,251,4138.94725,599.600084,244.28976,308.7484,276.368168,250.99718,1000,150,30,90,90,20,暴击伤害提升10%，[魔剑屏障]因伤害移除时获得：造成伤害提升20%，持续1回合。,0,0,0,0,0,0,0.2,0.3,0.25,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/c/ce/jbwr37z34o7fduawh2teve2lh1wzny7.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E6%99%AE%E8%A5%BF%E9%BE%99.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
伊莎拉,支援猎兵,弓兵,3727,496,249,258,298,201,3727.033125,496.220285,248.80284,258.003802,297.881821,200.794,1000,150,30,90,90,20,攻击、防御+5%；范围伤害技能射程与生效范围+1。,0,0.05,0,0.05,0,0,0.4,0.15,0.3,0.1,遭受范围伤害降低10%。,治疗效果+10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5f/94jalte5zuz7nha9p9jiuz2162vgx1b.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%8E%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
伊莎拉,高级坦克兵,骑兵,4537,523,226,288,265,131,4536.74625,522.731224,226.372887,287.779548,265.456792,130.672,1000,150,30,90,90,20,攻击、防御+5%；范围伤害技能射程与生效范围+1。,0,0.05,0,0.05,0,0,0.4,0.15,0.3,0.1,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提高10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5f/94jalte5zuz7nha9p9jiuz2162vgx1b.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E8%8E%8E%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
伊索尔德,佑世真龙,龙,4431,588,256,321,285,196,4431.2195,588.168312,255.5982,321.430676,285.195896,196.3615,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.4,0.2,0.15,部队血量低于70%时，战斗中遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/qo8cgdiq3nxglw2yzyc6o4zzsqkjidm.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E7%B4%A2%E5%B0%94%E5%BE%B7.png,https://patchwiki.biligame.com/images/langrisser/5/59/e06u6btw258hb0q7cvz0zr3rme6r38g.png
伊索尔德,守世逆刃,步兵,4764,588,256,348,285,176,4764.4875,588.168312,255.5982,347.767038,285.195896,176.48294,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.4,0.2,0.15,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/qo8cgdiq3nxglw2yzyc6o4zzsqkjidm.png/82px-%E5%A4%B4%E5%83%8F_%E4%BC%8A%E7%B4%A2%E5%B0%94%E5%BE%B7.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
银狼,影,刺客,3597,516,233,252,258,306,3596.55306,516.387455,232.98132,252.200872,258.161164,305.65377,1000,150,30,90,90,20,攻击+5%，主动进入战斗后，若敌军没有任何强化状态，则受到一次银狼攻击1.5倍的[固定伤害],0,0.05,0,0,0,0,0.4,0.35,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，暴击伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/7a/bv74fad4r9ln1sfrpoqfceucv22ppmp.png/82px-%E5%A4%B4%E5%83%8F_%E9%93%B6%E7%8B%BC.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
银狼,游侠,弓兵,3199,516,233,234,316,239,3199.48925,516.387455,232.98132,233.900603,315.535468,238.81947,1000,150,30,90,90,20,攻击+5%，主动进入战斗后，若敌军没有任何强化状态，则受到一次银狼攻击1.5倍的[固定伤害],0,0.05,0,0,0,0,0.4,0.35,0.1,0.1,受到攻击进入战斗时，遭受物理伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/7a/bv74fad4r9ln1sfrpoqfceucv22ppmp.png/82px-%E5%A4%B4%E5%83%8F_%E9%93%B6%E7%8B%BC.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
尤利娅,女神之刃,步兵,4615,267,571,313,323,175,4614.74625,266.90664,570.587584,313.272932,323.4384,174.78825,1000,30,150,90,90,20,智力+5%；当部队生命高于和等于70%时获得效果：“移动力+1”。,0,0,0.05,0,0,0,0.15,0.4,0.1,0.35,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/94/l3qykeypso35adr3mo30df553y48hkt.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%88%A9%E5%A8%85.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
尤利娅,圣剑公主,僧侣,4288,295,571,278,335,175,4288.46185,295.012718,570.587584,278.125664,334.7484,174.78825,1000,30,150,90,90,20,智力+5%；当部队生命高于和等于70%时获得效果：“移动力+1”。,0,0,0.05,0,0,0,0.15,0.4,0.1,0.35,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/94/l3qykeypso35adr3mo30df553y48hkt.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%88%A9%E5%A8%85.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
尤弥尔,光暗主宰,魔物,4427,617,233,368,326,107,4426.74625,616.814281,232.555635,368.079725,325.963332,107.107,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.3,0.35,0.2,0.2,部队血量低于70%时，进入战斗后遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/pb7b1q7n5tciq9jtlck540lta3ewy8u.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%BC%A5%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
尤弥尔,命扉圣者,僧侣,4743,586,256,340,350,120,4743.43405,585.975928,255.5982,340.34195,350.338566,119.95984,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.3,0.35,0.2,0.2,"受到具有""弱化效果""的部队攻击进入战斗时，遭受伤害降低10%。",本部队有5个以上的强化状态时，战斗中伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/pb7b1q7n5tciq9jtlck540lta3ewy8u.png/82px-%E5%A4%B4%E5%83%8F_%E5%B0%A4%E5%BC%A5%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
羽柴当麻,天空神,弓兵,3303,510,244,256,258,161,3303.36024,510.220285,244.28976,256.195346,257.62199,160.96383,1000,150,30,90,90,20,部队射程+1；造成固定伤害后使已经触发的“天空武装”的[触发冷却]减少1回合，拥有“天空武装”时造成固定伤害提升30%。,0,0,0,0,0,0,0.15,0.3,0.35,0.15,本部队有5个以上强化状态时，战斗中遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/d7/gziaf6saex1qscnz6y8g09oxhzgnzrt.png/82px-%E5%A4%B4%E5%83%8F_%E7%BE%BD%E6%9F%B4%E5%BD%93%E9%BA%BB.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
羽柴当麻,天空之智,僧侣,3156,510,244,227,311,205,3155.977875,510.220285,244.28976,227.136979,311.17263,204.83363,1000,150,30,90,90,20,部队射程+1；造成固定伤害后使已经触发的“天空武装”的[触发冷却]减少1回合，拥有“天空武装”时造成固定伤害提升30%。,0,0,0,0,0,0,0.15,0.3,0.35,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/d7/gziaf6saex1qscnz6y8g09oxhzgnzrt.png/82px-%E5%A4%B4%E5%83%8F_%E7%BE%BD%E6%9F%B4%E5%BD%93%E9%BA%BB.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
约修亚,漆黑之牙,魔物,3819,569,240,295,281,231,3818.818,568.78116,239.77668,294.7484,280.508632,231.3615,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.2,0.4,0.1,0.3,部队血量100%时，遭受暴击率降低10%。,部队血量100%时，暴击率提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/8tilbzhla86bvko66tjeemwzgijgwch.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A6%E4%BF%AE%E4%BA%9A.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
约修亚,影,刺客,3819,540,240,283,260,336,3818.818,540.231275,239.77668,283.4384,259.767093,335.72394,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.2,0.4,0.1,0.3,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/8tilbzhla86bvko66tjeemwzgijgwch.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A6%E4%BF%AE%E4%BA%9A.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
月之执政官,海斗统帅,水兵,4071,592,259,323,255,145,4070.55289,592.19665,259.33193,323.049042,255.227919,144.6731,1000,150,30,90,90,20,攻击+10%，使用[月临潮涌]击杀敌军后，所有技能冷却时间-1。,0,0.1,0,0,0,0,0.2,0.35,0.3,0.15,部队血量低于70%时，进入战斗后遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/dc/kywg5vuzf15e5igncy5ngm1jomxq0f1.png/82px-%E5%A4%B4%E5%83%8F_%E6%9C%88%E4%B9%8B%E6%89%A7%E6%94%BF%E5%AE%98.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
月之执政官,执政官,水兵,4388,592,285,323,247,121,4387.50225,592.19665,285.0276,323.049042,246.522599,120.9208,1000,150,30,90,90,20,攻击+10%，使用[月临潮涌]击杀敌军后，所有技能冷却时间-1。,0,0.1,0,0,0,0,0.2,0.35,0.3,0.15,部队血量高于80%时，遭受暴击率降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/d/dc/kywg5vuzf15e5igncy5ngm1jomxq0f1.png/82px-%E5%A4%B4%E5%83%8F_%E6%9C%88%E4%B9%8B%E6%89%A7%E6%94%BF%E5%AE%98.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
泽瑞达,影,刺客,3723,534,240,288,281,331,3723.03759,533.61173,239.77668,288.4384,280.767093,330.72394,1000,150,30,90,90,20,攻击+10%，行动结束时，若自身没有士兵，可以再次行动，此次行动的移动力为剩余的移动力+3。（[触发冷却]该效果需要间隔2回合才可以再次触发）,0,0.1,0,0,0,0,0.1,0.4,0.1,0.4,部队血量100%时，遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f9/5xx4irnkudpr7lp4si7h5aa8pkel9ld.png/82px-%E5%A4%B4%E5%83%8F_%E6%B3%BD%E7%91%9E%E8%BE%BE.png,https://patchwiki.biligame.com/images/langrisser/a/ac/cpm1rkszzarlqci2nuz59ddwjw04bg6.png
泽瑞达,混沌化身,魔物,4026,562,240,324,302,206,4026.01975,562.364272,239.77668,324.4042,301.508632,206.48294,1000,150,30,90,90,20,攻击+10%，行动结束时，若自身没有士兵，可以再次行动，此次行动的移动力为剩余的移动力+3。（[触发冷却]该效果需要间隔2回合才可以再次触发）,0,0.1,0,0,0,0,0.1,0.4,0.1,0.4,部队血量低于50%时，遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f9/5xx4irnkudpr7lp4si7h5aa8pkel9ld.png/82px-%E5%A4%B4%E5%83%8F_%E6%B3%BD%E7%91%9E%E8%BE%BE.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
